molecule_chembl_id,canonical_smiles,standard_value,0
CHEMBL3662979,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4ccccc4OC(F)(F)F)ncc23)ccn1,2.39,active
CHEMBL3662980,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4ccccc4OCC(F)F)ncc23)ccn1,0.3584,active
CHEMBL3662981,CCOc1ncccc1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,0.5461,active
CHEMBL3662982,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccc(C(F)(F)F)nc4)ncc23)ccn1,566.7,active
CHEMBL3662983,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)C4CCOC4)ncc23)ccn1,12.67,active
CHEMBL3662984,COc1ccccc1CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,0.2928,active
CHEMBL3662985,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4c5ccccc5OC(C)(C)C4O)ncc23)ccn1,53.45,active
CHEMBL3662986,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)C4(O)CCCC4)ncc23)ccn1,0.5453,active
CHEMBL3662987,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOc5ccccc54)ncc23)ccn1,3.521,active
CHEMBL3662988,Cc1cc(-c2n[nH]c3cc(NC(=O)Nc4n[nH]c5ccccc45)ncc23)ccn1,2.977,active
CHEMBL3662989,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccc(Cl)cc4)ncc23)ccn1,0.5091,active
CHEMBL3662990,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](C)c4ccc(F)cc4)ccc23)ccn1,0.3036,active
CHEMBL3662991,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)NCc4ccccc4)ncc23)ccn1,1.138,active
CHEMBL3662992,C[C@@H](NC(=O)Nc1cc2[nH]nc(C#N)c2cn1)c1ccccc1,66.6,active
CHEMBL3662993,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,0.2983,active
CHEMBL3662994,C[C@@H](NC(=O)Nc1ncc2c(-c3ccnc(F)c3)n[nH]c2c1F)c1ccccc1,0.7282,active
CHEMBL3662995,C[C@@H](NC(=O)Nc1ncc2c(C#N)n[nH]c2c1F)c1ccccc1,945.6,active
CHEMBL3662996,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)c1ccccc1,305.8,active
CHEMBL3662997,COC[C@@H](NC(=O)Nc1ncc2c(-c3ccnc(C)c3)n[nH]c2c1F)c1ccccc1,0.2688,active
CHEMBL3662998,COC[C@@H](NC(=O)Nc1ncc2c(-c3ccnc(F)c3)n[nH]c2c1F)c1ccccc1,0.2724,active
CHEMBL3662999,Cc1cc(-c2n[nH]c3c(F)c(NC(=O)N[C@H](CO)c4ccccc4)ncc23)ccn1,1.282,active
CHEMBL3663000,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccncc3)c2cn1)c1ccccc1,0.2357,active
CHEMBL3663001,O=C(Nc1cc2[nH]nc(-c3ccncc3)c2cn1)N[C@H](CO)c1ccccc1,0.3577,active
CHEMBL3663002,COC[C@@H](NC(=O)Nc1ncc2c(-c3ccncc3)n[nH]c2c1F)c1ccccc1,0.1837,active
CHEMBL3663003,O=C(Nc1ncc2c(-c3ccncc3)n[nH]c2c1F)N[C@H](CO)c1ccccc1,0.3151,active
CHEMBL3663004,Cc1cc(-c2n[nH]c3cc(NC(=O)NC[C@H]4COCCO4)ncc23)ccn1,2.622,active
CHEMBL3663005,Cc1cc(-c2n[nH]c3cc(NC(=O)NC[C@@H]4COCCO4)ncc23)ccn1,2.434,active
CHEMBL3663006,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](c4ccccc4)[C@H]4CCCO4)ncc23)ccn1,41.25,active
CHEMBL3663007,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](c4ccccc4)[C@@H]4CCCO4)ncc23)ccn1,23.76,active
CHEMBL3663008,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)[C@H]4CCCO4)ncc23)ccn1,0.2599,active
CHEMBL3663009,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H](c4ccccc4)[C@@H]4CCCO4)ncc23)ccn1,0.2616,active
CHEMBL3663010,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4[C@H](C)N(C)C[C@H]4c4ccccc4C)ncc23)ccn1,0.4261,active
CHEMBL3663011,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(C)c4nnco4)ncc23)ccn1,232.5,active
CHEMBL3663012,CN1C[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)[C@H](c2ccccc2)C12COC2,1.858,active
CHEMBL3663013,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)C1CCCCC1,0.516,active
CHEMBL3663014,C[C@@H](NC(=O)Nc1cc2[nH]nc(CC#N)c2cn1)c1ccccc1,14.47,active
CHEMBL3663015,C[C@@H](NC(=O)Nc1cc2[nH]nc(CS(C)(=O)=O)c2cn1)c1ccccc1,81.67,active
CHEMBL3663016,C[C@@H](NC(=O)Nc1cc2[nH]nc(CNCC(F)(F)F)c2cn1)c1ccccc1,15.01,active
CHEMBL3663017,C[C@@H](NC(=O)Nc1cc2[nH]nc(CNCC(F)F)c2cn1)c1ccccc1,25.32,active
CHEMBL3663018,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(N)C(F)(F)F)c2cn1)c1ccccc1,251.1,active
CHEMBL3663019,CNC(c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12)C(F)(F)F,50.01,active
CHEMBL3663020,O=C(NCC1CCC1)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,3.114,active
CHEMBL3663021,Cc1cc(-c2n[nH]c3cc(NC(=O)NC(CS(C)(=O)=O)c4ccccc4)ncc23)ccn1,0.3132,active
CHEMBL3663022,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)[C@@H](C(F)F)[C@@H]4c4ccccc4)ncc23)ccn1,0.4414,active
CHEMBL3663023,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4[C@@H](c5ccccc5)CN(C)[C@@H]4C)ncc23)ccn1,0.479,active
CHEMBL3663024,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H]4CN(C)[C@H](C(F)F)[C@@H]4c4ccccc4)ncc23)ccn1,1.476,active
CHEMBL3663025,CSC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,0.2569,active
CHEMBL3663026,Cc1cc(-c2n[nH]c3c(Cl)c(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,3.066,active
CHEMBL3663027,Cc1cc(-c2n[nH]c3cc(NC(=O)NCCO)ncc23)ccn1,7.219,active
CHEMBL3663028,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CCC4)ncc23)ccn1,1.405,active
CHEMBL3663029,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)C4CCCCC4)ncc23)ccn1,1.204,active
CHEMBL3663030,Cc1cc(-c2n[nH]c3cc(NC(=O)N(C)C4CCCCC4)ncc23)ccn1,2453.0,intermediate
CHEMBL3663031,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCOC4)ncc23)ccn1,4.005,active
CHEMBL3663032,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CCCCC4)ncc23)ccn1,0.5614,active
CHEMBL3663033,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCNC4)ncc23)ccn1,10.61,active
CHEMBL3663034,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4COC[C@H]4c4ccccc4)ncc23)ccn1,0.1934,active
CHEMBL3663035,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CN(C)C[C@H]4c4cccc(Cl)c4)ncc23)ccn1,0.233,active
CHEMBL3663036,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4C[C@H]4c4ccccc4)ncc23)ccn1,0.9168,active
CHEMBL3663037,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC(C)c4ccccc4)ncc23)ccn1,0.6794,active
CHEMBL3663038,COC(C)CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,1.257,active
CHEMBL3663039,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4CNC4)ncc23)ccn1,1.301,active
CHEMBL3663040,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1)c1ccccc1,12.58,active
CHEMBL3663041,Cc1cc(-c2n[nH]c3cc(NC(=O)NCC4COC4)ncc23)ccn1,30.9,active
CHEMBL3663042,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)C1CCCCC1,0.8229,active
CHEMBL3663043,Cn1cc(-c2n[nH]c3cc(NC(=O)NCC4CCC4)ncc23)cn1,2.061,active
CHEMBL3663044,O=C(NCC1CCC1)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1,1.54,active
CHEMBL3663045,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)C1CCCCC1,3.336,active
CHEMBL3663046,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)C4CCC4)ncc23)ccn1,3.465,active
CHEMBL3663047,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@@H]4CCN(C)C4)ncc23)ccn1,4.872,active
CHEMBL3663048,CO[C@@H](C)CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,0.9449,active
CHEMBL3663049,CO[C@H](C)CNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,1.548,active
CHEMBL3663050,COCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,7.678,active
CHEMBL3663051,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C)c3)c2cn1)c1ccccc1,31.95,active
CHEMBL3663052,COC[C@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccccc1,20.57,active
CHEMBL3663053,CCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,3.007,active
CHEMBL3663054,COCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(OC(C)C)c3)c2cn1,16.05,active
CHEMBL3663055,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(C4CC4)c3)c2cn1)c1ccccc1,0.326,active
CHEMBL3663056,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)Cc4ccccc4)ncc23)ccn1,3.421,active
CHEMBL3663057,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1)c1ccccc1,0.3352,active
CHEMBL3663058,CCNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,3.815,active
CHEMBL3663059,O=C(Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1)NC1CCOC1,5.83,active
CHEMBL3663060,COCCNC(=O)Nc1ncc2c(-c3ccnc(C4CC4)c3)n[nH]c2c1F,3.119,active
CHEMBL3663061,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(C)(C)O)c2cn1)c1ccccc1,122.5,active
CHEMBL3663062,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccccc1,0.2974,active
CHEMBL3663063,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4cn(C)nc4c3)c2cn1)c1ccccc1,0.4809,active
CHEMBL3663064,C[C@@H](NC(=O)Nc1cc2[nH]nc(CO)c2cn1)c1ccccc1,6.162,active
CHEMBL3663065,CCOCCNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,0.6099,active
CHEMBL3663066,CCOCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C)c3)c2cn1,1.067,active
CHEMBL3663067,CC(O)c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,22.75,active
CHEMBL3663068,Cc1cc(-c2n[nH]c3cc(NC(=O)NCc4cccc(S(C)(=O)=O)c4)ncc23)ccn1,0.1591,active
CHEMBL3663069,CCOCc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,138.1,active
CHEMBL3663070,Cc1cc(-c2n[nH]c3cc(NC(=O)NC[C@H](C)c4ccccc4)ncc23)ccn1,1.288,active
CHEMBL3663071,Cc1cc(-c2n[nH]c3cc(NC(=O)NC[C@@H](C)c4ccccc4)ncc23)ccn1,0.7895,active
CHEMBL3663072,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(C4COC4)c3)c2cn1)c1ccccc1,1.926,active
CHEMBL3663073,COCCNC(=O)Nc1cc2[nH]nc(-c3ccc(C#N)cc3)c2cn1,4.378,active
CHEMBL3639619,COCCNC(=O)Nc1cc2[nH]nc(-c3ccc4cn(C)nc4c3)c2cn1,13.56,active
CHEMBL3663074,COCCNC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1,0.7996,active
CHEMBL3663075,COCCNC(=O)Nc1cc2[nH]nc(-c3ccccc3)c2cn1,6.09,active
CHEMBL3663076,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCC(Oc5ccc(Cl)c(F)c5)C4)ncc23)ccn1,36.43,active
CHEMBL3663077,COCCNC(=O)Nc1cc2[nH]nc(-c3ccnc(C4CC4)c3)c2cn1,1.505,active
CHEMBL3663078,COCCNC(=O)Nc1cc2[nH]nc(-c3ccc(OC(C)C)nc3)c2cn1,2.124,active
CHEMBL3663079,COCCNC(=O)Nc1cc2[nH]nc(-c3cc(C)nc(OC)c3)c2cn1,17.4,active
CHEMBL3663080,COCCNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,2.194,active
CHEMBL3663081,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccc(F)cc1,6.208,active
CHEMBL3663082,CO[C@H](C)CNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,1.302,active
CHEMBL3663083,CO[C@@H](C)CNC(=O)Nc1cc2[nH]nc(-c3ccc(F)cc3)c2cn1,0.8733,active
CHEMBL3663084,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccnc(F)c3)c2cn1)c1ccccc1,0.2508,active
CHEMBL3663085,Cc1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,4.349,active
CHEMBL3663086,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccn(C4COC4)n3)c2cn1)c1ccccc1,8.989,active
CHEMBL3663087,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnn(CC(C)(C)O)c3)c2cn1)c1ccccc1,0.5352,active
CHEMBL3663088,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cnoc3)c2cn1)c1ccccc1,3.595,active
CHEMBL3663089,COC(=O)C1CC1c1n[nH]c2cc(NC(=O)N[C@H](C)c3ccccc3)ncc12,1095.0,intermediate
CHEMBL3663090,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCC(Oc5cccc(F)c5)C4)ncc23)ccn1,28.21,active
CHEMBL3663091,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccnc(F)c4)c3cn2)C1,1.062,active
CHEMBL3663092,COc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cn1,0.3175,active
CHEMBL3663093,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nn(C)cc4c3)c2cn1)c1ccccc1,0.2233,active
CHEMBL3663094,Cc1nc2ccc(-c3n[nH]c4cc(NC(=O)N[C@H](C)c5ccccc5)ncc34)cc2o1,0.7204,active
CHEMBL3663095,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CCCC3)c2cn1)c1ccccc1,4.161,active
CHEMBL3663096,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(F)cc4)c3cn2)C1,2.201,active
CHEMBL3663097,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc(C#N)cc4)c3cn2)C1,2.265,active
CHEMBL3663098,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3CC3C(=O)O)c2cn1)c1ccccc1,2.664,active
CHEMBL3663099,COc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)ccn1,0.9282,active
CHEMBL3663100,COc1cccc(F)c1CN1CCC[C@@H](NC(=O)Nc2cc3[nH]nc(-c4ccc5nn(C)cc5c4)c3cn2)C1,0.9287,active
CHEMBL3663101,C[C@@H](NC(=O)Nc1cc2[nH]nc(C3=CNCN=C3)c2cn1)c1ccc(F)cc1,9.132,active
CHEMBL3663102,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cncc(F)c3)c2cn1)c1ccc(F)cc1,2.489,active
CHEMBL3663103,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(C)(F)F)c2cn1)c1ccc(F)cc1,193.0,active
CHEMBL3663104,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(C)(F)F)c2cn1)c1ccccc1,69.91,active
CHEMBL3663105,CC(F)(F)c1n[nH]c2cc(NC(=O)NCc3ccccc3)ncc12,259.4,active
CHEMBL3663106,CC(F)(F)c1n[nH]c2cc(NC(=O)NCc3ccc(F)cc3)ncc12,646.9,active
CHEMBL3663107,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccc(F)cc1,21.58,active
CHEMBL3663108,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccccc1,13.59,active
CHEMBL3663109,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cncnc3)c2cn1)c1ccc(F)cc1,2.325,active
CHEMBL3663110,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cccc(C#N)c3)c2cn1)c1ccccc1,1.549,active
CHEMBL3663111,N#Cc1cccc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)cc4)ncc23)c1,5.41,active
CHEMBL3663112,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc(OC(F)(F)F)cc3)c2cn1)c1ccccc1,13.2,active
CHEMBL3663113,O=C(NCc1ccc(F)cc1)Nc1cc2[nH]nc(-c3ccc(OC(F)(F)F)cc3)c2cn1,89.24,active
CHEMBL3663114,COc1ccc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)cc1,0.9404,active
CHEMBL3663115,COc1ccc(-c2n[nH]c3cc(NC(=O)NCc4ccc(F)cc4)ncc23)cc1,3.671,active
CHEMBL3663116,C[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccccn1,764.9,active
CHEMBL3663117,C[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(CO)on3)c2cn1)c1ccccn1,19.67,active
CHEMBL3663118,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccc(F)cc1,10.11,active
CHEMBL3663119,Cc1nnc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)o1,7.701,active
CHEMBL3663120,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)no1,32.42,active
CHEMBL3663121,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(C)on3)c2cn1)c1ccccc1,4.355,active
CHEMBL3663122,CCCC(=O)c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccccc3)ncc12,26.83,active
CHEMBL3663123,CCCC(=O)c1n[nH]c2cc(NC(=O)N[C@H](COC)c3ccc(F)cc3)ncc12,31.36,active
CHEMBL3663124,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C3=NOC(C)C3)c2cn1)c1ccccc1,23.84,active
CHEMBL3663125,CC1CC(c2n[nH]c3cc(NC(=O)N[C@H](C)c4ccccc4)ncc23)=NO1,55.95,active
CHEMBL3663126,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(C)on3)c2cn1)c1ccc(F)cc1,5.39,active
CHEMBL3663127,Cc1cc(-c2n[nH]c3cc(NC(=O)NC4CCCOc5ccccc54)ncc23)no1,5.147,active
CHEMBL3663128,COC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccccc1,11.09,active
CHEMBL3663129,CCOC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccccc1,11.98,active
CHEMBL3663130,O=C(Nc1cc2[nH]nc(C(F)F)c2cn1)N[C@H](COCC1CC1)c1ccccc1,21.36,active
CHEMBL3663131,COCCOC[C@@H](NC(=O)Nc1cc2[nH]nc(C(F)F)c2cn1)c1ccccc1,6.029,active
CHEMBL3663132,Cc1cccc(CNC(=O)Nc2cc3[nH]nc(C(F)F)c3cn2)n1,155.0,active
CHEMBL3663133,O=C(Nc1cc2[nH]nc(C(F)F)c2cn1)NC1Cc2ccccc2C1O,174.6,active
CHEMBL3663134,COC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3ccc4nnn(C)c4c3)c2cn1)c1ccccc1,0.2213,active
CHEMBL3663135,CCOC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(C)on3)c2cn1)c1ccccc1,6.779,active
CHEMBL3663136,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](COCC4CC4)c4ccccc4)ncc23)no1,23.52,active
CHEMBL3663137,COCCOC[C@@H](NC(=O)Nc1cc2[nH]nc(-c3cc(C)on3)c2cn1)c1ccccc1,11.92,active
CHEMBL3663138,Cc1cc(-c2n[nH]c3cc(NC(=O)N[C@H](COCC(F)F)c4ccccc4)ncc23)no1,4.569,active
CHEMBL3955508,O=C(N[C@@H](c1ccc(Cl)c(Cl)c1)c1cnco1)N1CCc2cnc(NC3CCOCC3)nc2C1,1.1,active
CHEMBL3961291,Cn1ccc(C(NC(=O)N2CCc3cnc(NC4CCOCC4)nc3C2)c2ccc(Cl)c(F)c2)n1,3.8,active
CHEMBL3892311,Cn1cc(C(NC(=O)N2CCc3cnc(NC4CCOCC4)nc3C2)c2ccc(Cl)c(F)c2)cn1,1.4,active
CHEMBL3968878,O=C(NC(c1cn[nH]c1)c1ccc(Cl)c(F)c1)N1CCc2cnc(NC3CCOCC3)nc2C1,1.5,active
CHEMBL3901270,O=C(NC(c1ccc(Cl)c(F)c1)c1nnco1)N1CCc2cnc(NC3CCOCC3)nc2C1,2.4,active
CHEMBL3977360,O=C(N[C@@H](c1ccc(Cl)c(F)c1)c1ccno1)N1CCc2cnc(NC3CCOCC3)nc2C1,4.0,active
CHEMBL4106599,CC(C)Nc1ncc2c(n1)CN(C(=O)NC(c1ccc(C(F)(F)F)c(F)c1)[C@H]1CCCN1)CC2,1.1,active
CHEMBL4112440,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(Cl)c(Cl)c1)CC2,1.1,active
CHEMBL4108669,CNC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(Cl)c(F)c1,3.2,active
CHEMBL3900182,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](C)c1ccc(Cl)c(F)c1)CC2,1.6,active
CHEMBL3976530,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@@H](c1ccc(Cl)c(Cl)c1)C(F)(F)F)CC2,3.2,active
CHEMBL4111622,CC[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(OC(F)F)cc1,1.5,active
CHEMBL3892063,COCCC(NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(Cl)c1,1.6,active
CHEMBL3928991,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)N[C@H](CCO)c1ccc(Cl)c(Cl)c1)CC2,1.1,active
CHEMBL4111054,CCOc1cc(Nc2ncc3c(n2)CN(C(=O)N[C@H](C)c2ccc(Cl)c(Cl)c2)CC3)ccn1,5.6,active
CHEMBL3934429,CC[C@@H](NC(=O)N1CCc2cnc(N[C@H]3CC[C@H](O)C3)nc2C1)c1ccc(C(F)(F)F)c(F)c1,4.8,active
CHEMBL4112507,C[C@@H](NC(=O)N1Cc2nc(NC3CCOCC3)ncc2C(F)(F)C1)c1ccc(Cl)c(Cl)c1,1.6,active
CHEMBL4115625,C[C@@H](NC(=O)N1CCc2cnc(N[C@H]3CC[C@H](O)C3)nc2C1)c1ccc(C(F)(F)F)c(F)c1,2.7,active
CHEMBL4108835,COCC(=O)OC[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(F)c(Cl)c1,5.3,active
CHEMBL4106654,N#CC[C@@H](NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(F)c(Cl)c1,0.6,active
CHEMBL4112335,CC(CF)Nc1ncc2c(n1)CN(C(=O)N[C@H](CO)c1ccc(Cl)c(Cl)c1)CC2,3.3,active
CHEMBL4111564,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@@H](c1ccc(Cl)c(Cl)c1)[C@H]1CCCN1C)CC2,2.9,active
CHEMBL4107820,CC(C)Nc1ncc2c(n1)CN(C(=O)N[C@@H](c1ccc(Cl)c(Cl)c1)[C@H](O)CO)CC2,2.4,active
CHEMBL4114529,CNC[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(C(F)(F)F)c(F)c1,4.1,active
CHEMBL4109174,CNC[C@@H](NC(=O)N1CCc2cnc(Nc3ccc(F)cc3)nc2C1)c1ccc(C(F)(F)F)c(F)c1,2.3,active
CHEMBL4108167,COC[C@@H](NC(=O)N1CCc2cnc(NCCO)nc2C1)c1ccc(Cl)c(Cl)c1,9.8,active
CHEMBL4107495,C[C@@H](NC(=O)N1CCc2cnc(NC(CO)CO)nc2C1)c1ccc(Cl)c(Cl)c1,5.6,active
CHEMBL4110806,C[C@@H](NC(=O)N1CCc2cnc(NC3CCN(C)CC3)nc2C1)c1ccc(Cl)c(Cl)c1,112.8,active
CHEMBL3949251,CC1(C)CCC([C@@H](NC(=O)N2CCc3cnc(NC4CCOCC4)nc3C2)c2ccc(C(F)(F)F)cc2F)N1,147.8,active
CHEMBL3977524,CC(=O)N1CCC[C@H]1[C@@H](NC(=O)N1CCc2cnc(NC(C)C)nc2C1)c1ccc(Cl)c(F)c1,195.1,active
CHEMBL3910497,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)NCc1ccc(Cl)c(Cl)c1)CC2,2.1,active
CHEMBL3932007,CC(C)Nc1ncc2c(n1)CN(C(=O)NC1(c3ccc(Cl)c(Cl)c3)CCNCC1)CC2,3.8,active
CHEMBL3900510,CC(C)Nc1ncc2c(n1)CN(C(=O)NC(CCC#N)c1ccc(Cl)c(Cl)c1)CC2,2.2,active
CHEMBL3923055,CS(=O)(=O)CCC(NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc(Cl)c(Cl)c1,2.6,active
CHEMBL3895078,CC(NC(=O)N1CCc2cnc(NC3CCOCC3)nc2C1)c1ccc2cc[nH]c2c1,2.7,active
CHEMBL3946349,C[C@@H](CO)Nc1ncc2c(n1)CN(C(=O)NCc1cnc(C(F)(F)F)nc1)CC2,92.7,active
